Timestamp,PM2_5,PM10,O3_lcs_ppb,Carbon_Monoxide,Temp_lcs,RH_lcs,CO_lcs_ppm,CO_ref,O3_ref,RH_ref,Temp_ref,O3_baseline_cal,O3_ml_residual_cal
2025-03-07 21:00:00,9.055415617,10.05541562,15.81612091,582.0100756,25.17657431,25.89949622,0.5820100756000001,,,,,42.14145328583535,14.49071525279992
2025-03-07 22:00:00,6.970183486,7.970183486,13.45183486,488.1077982,25.89288991,23.75183486,0.4881077982,,,,,45.05514282981024,-7.099714913784398
2025-03-07 23:00:00,5.577878104,6.577878104,10.62979684,411.6297968,26.02911964,21.3765237,0.4116297968,,,,,46.617169855131756,-10.572634464950495
2025-03-08 00:00:00,4.959367946,5.959367946,11.33634312,403.731377,26.09819413,20.54446953,0.403731377,,,,,48.21627736476624,-17.78844433380792
2025-03-08 01:00:00,5.319101124,6.319101124,12.97303371,422.6247191,26.0058427,21.6094382,0.4226247191,,,,,47.613054563827475,-13.257506454355719
2025-03-08 02:00:00,5.586363636,6.586363636,14.05227273,454.425,26.0,22.04681818,0.454425,,,,,47.68857285919909,-2.2289674495662637
2025-03-08 03:00:00,4.506726457,5.506726457,13.85874439,438.4529148,26.0,22.08744395,0.4384529148,,,,,47.52943036277879,-4.429248537132084
2025-03-08 04:00:00,4.431460674,5.431460674,14.2988764,466.2089888,25.8905618,22.21550562,0.4662089888,,,,,47.342944719383574,-6.662402686898745
2025-03-08 05:00:00,4.946188341,5.946188341,14.43721973,535.0493274,25.80022422,22.27690583,0.5350493274,,,,,47.11514593540638,-4.442509973960827
2025-03-08 06:00:00,5.948545861,6.948545861,14.23266219,575.8881432,25.79955257,22.27852349,0.5758881431999999,,,,,46.994664439318626,-4.774452707842879
2025-03-08 07:00:00,6.436241611,7.436241611,14.62863535,656.082774,25.65525727,22.3836689,0.6560827739999999,,,,,46.72540537016473,-7.810046883787869
2025-03-08 08:00:00,8.544843049,9.544843049,16.0896861,763.338565,25.6,23.11008969,0.763338565,,,40.0,14.0,46.55965404999339,-6.86826769066111
2025-03-08 09:00:00,35.87162162,37.74099099,23.07207207,810.0067568,25.52342342,28.26216216,0.8100067567999999,,,,,44.56504165705344,6.83876631245225
2025-03-08 10:00:00,21.67337808,22.87024609,21.35123043,803.4496644,25.4,27.86353468,0.8034496644,,,,,43.69993892052073,9.674710860341698
2025-03-08 11:00:00,14.57692308,15.57692308,21.96606335,784.0067873,25.40316742,26.8361991,0.7840067873000001,,,,,45.17850067959287,9.654870413856127
2025-03-08 12:00:00,9.426303855,10.42630385,25.27437642,741.8820862,25.52834467,25.22517007,0.7418820862,,,15.0,24.0,49.181940275482354,14.438188037269226
2025-03-08 13:00:00,8.416107383,9.416107383,47.70469799,746.2796421,25.61521253,28.3098434,0.7462796421000001,,,10.0,26.0,58.8144517605642,-6.746731309674532
2025-03-08 14:00:00,5.997767857,6.997767857,23.91741071,638.34375,25.73035714,26.403125,0.63834375,,,8.0,27.0,47.60147926623741,12.75567650037466
2025-03-08 15:00:00,4.8,5.8,16.51685393,596.2134831,25.82224719,25.09797753,0.5962134831,,,,,45.07607613440551,8.224134220126817
2025-03-08 16:00:00,5.959276018,6.959276018,14.9638009,597.2307692,26.03235294,25.66063348,0.5972307692000001,,,11.0,28.0,44.099667199352034,-3.9680570275572267
2025-03-08 17:00:00,10.16294643,11.16294643,15.64732143,629.9799107,26.29375,25.99441964,0.6299799107,,,19.0,28.0,44.806003487464444,2.828116923947882
2025-03-08 18:00:00,11.37214612,12.37214612,14.39497717,637.3242009,26.4,24.68721461,0.6373242009000001,,,21.0,26.0,45.85230622795821,-4.652409989240545
2025-03-08 19:00:00,11.34004474,12.34004474,16.13422819,795.163311,26.46733781,24.18389262,0.795163311,,,,,47.60465474802026,4.147393411668274
2025-03-08 20:00:00,11.6744186,12.6744186,16.8875969,779.7906977,26.48875969,24.57170543,0.7797906977,,,,,47.646639883838496,7.354017351666859
2025-03-08 21:00:00,10.74576271,11.74576271,16.11864407,677.559322,26.11186441,23.57118644,0.6775593219999999,,,,,47.36049221357237,0.8297981437898715
2025-03-08 22:00:00,7.344827586,8.344827586,13.15517241,515.5172414,25.99310345,20.74482759,0.5155172414,,,,,48.734143519184805,-13.926526090059964
2025-03-08 23:00:00,14.33898305,15.33898305,20.3220339,726.8644068,25.75762712,21.43389831,0.7268644068,,,,,51.37878794584324,1.5797753580238998
2025-03-09 00:00:00,33.55932203,35.05084746,27.49152542,853.220339,25.53389831,22.49661017,0.8532203389999999,,,,,53.62846524574364,24.517696625574352
2025-03-09 01:00:00,11.47457627,12.47457627,19.74576271,748.4067797,25.40338983,21.46949153,0.7484067797,,,,,50.10692645621849,2.2826000564349997
2025-03-09 02:00:00,7.75862069,8.75862069,19.29310345,711.7758621,25.16206897,21.2362069,0.7117758621,,,,,49.530373930347515,4.279265097325597
2025-03-09 03:00:00,6.050847458,7.050847458,18.52542373,555.9491525,24.96271186,20.67966102,0.5559491525,,,,,49.28189010797588,2.6191797850405236
2025-03-09 04:00:00,8.120689655,9.120689655,19.22413793,584.2586207,24.61034483,21.35,0.5842586207,,,,,48.01735516126125,-8.186746294693219
2025-03-09 05:00:00,10.16949153,11.16949153,19.86440678,592.0338983,24.3220339,22.05932203,0.5920338983000001,,,,,46.85168034264949,-10.886912380643798
2025-03-09 06:00:00,8.966101695,9.966101695,20.20338983,658.2372881,24.17118644,23.04745763,0.6582372881,,,,,45.523782397262,-7.913929137284399
2025-03-09 07:00:00,10.81034483,11.81034483,22.06896552,811.6551724,24.05344828,23.66724138,0.8116551724,,,,,45.59424811018679,-7.87000260842092
2025-03-09 08:00:00,11.77966102,12.77966102,28.76271186,793.3728814,24.37457627,23.34067797,0.7933728814,,,,,50.53873298909866,-24.5593012268208
2025-03-09 09:00:00,25.44067797,26.79661017,39.6440678,745.3220339,24.71186441,24.70847458,0.7453220339,,,34.0,18.0,55.96702875108871,-5.331473164570364
2025-03-09 10:00:00,23.10344828,24.37931034,39.72413793,671.2586207,24.91551724,25.65344828,0.6712586207000001,,,30.0,19.0,55.431966239615015,0.6435092889026655
2025-03-09 11:00:00,14.91525424,15.91525424,42.74576271,588.6610169,25.0,23.79661017,0.5886610169000001,,,27.0,21.0,59.485337809505936,4.795094554803764
2025-03-09 12:00:00,13.0862069,14.0862069,43.87931034,494.862069,25.02068966,21.54482759,0.494862069,,,23.0,23.0,62.85055512260547,3.4393732738169964
2025-03-09 13:00:00,12.50847458,13.50847458,65.01694915,539.4745763,25.19491525,21.3,0.5394745763,,,19.0,25.0,75.6467014556125,-1.5057038652789319
2025-03-09 14:00:00,11.28813559,12.28813559,37.20338983,448.2033898,25.33389831,21.11016949,0.4482033898,,,18.0,26.0,60.33855846585804,6.318543259800735
2025-03-09 15:00:00,22.75862069,24.10344828,43.37931034,568.0862069,25.45,22.20862069,0.5680862069,,,17.0,27.0,62.83303447714563,7.549844988057539
2025-03-09 16:00:00,18.98305085,20.11864407,26.62711864,483.0508475,25.63728814,22.57457627,0.4830508475,,,17.0,26.0,53.304928139890016,14.731280207041182
2025-03-09 17:00:00,9.169491525,10.16949153,16.61016949,352.8305085,25.86779661,20.09152542,0.3528305085,,,16.0,28.0,51.18517989488139,-2.8357149011312033
2025-03-09 18:00:00,7.034482759,8.034482759,15.9137931,341.9310345,26.0,18.97758621,0.3419310345,,,15.0,27.0,52.52158618354986,-2.3264278205672984
2025-03-09 19:00:00,7.133333333,8.133333333,16.1,416.2166667,26.00333333,19.42666667,0.4162166667,,,17.0,25.0,52.07310761216741,-6.065565786791121
2025-03-09 20:00:00,9.034482759,10.03448276,17.13793103,552.7068966,26.01896552,18.99827586,0.5527068966,,,,,53.24419412010997,5.191054653941837
2025-03-09 21:00:00,7.559322034,8.559322034,17.62711864,531.8813559,25.97118644,18.82711864,0.5318813559,,,,,53.61459852604474,7.271001635937961
2025-03-09 22:00:00,7.271186441,8.271186441,17.33898305,518.4915254,25.75084746,18.7,0.5184915254,,,,,53.04046702235375,2.9917029706408176
2025-03-09 23:00:00,6.172413793,7.172413793,15.32758621,408.6034483,25.6,16.57931034,0.4086034483,,,,,54.2344869364839,4.133751919333304
2025-03-10 00:00:00,13.84745763,14.86440678,16.28813559,389.5254237,25.58983051,17.79322034,0.3895254237,,,,,53.184325815683444,1.7986054565168907
2025-03-10 01:00:00,16.03389831,17.03389831,17.01694915,366.3559322,25.54237288,18.57288136,0.3663559321999999,,,,,52.48566808901534,-1.8993347006910368
2025-03-10 02:00:00,17.57627119,18.57627119,18.44067797,450.9661017,25.39322034,19.89322034,0.4509661017,,,,,51.26680767052963,-1.0067899588719427
2025-03-10 03:00:00,21.4137931,22.62068966,18.18965517,485.3965517,24.87931034,20.54655172,0.4853965516999999,,,,,49.05095678730132,0.5337116229286573
2025-03-10 04:00:00,19.94915254,21.03389831,17.89830508,478.3389831,24.47457627,22.80508475,0.4783389831,,,,,45.198396579580745,-12.475999405382739
2025-03-10 05:00:00,22.03389831,23.23728814,16.06779661,543.5254237,24.21694915,25.92372881,0.5435254237,,,,,39.96607815709645,-12.60673844366461
2025-03-10 06:00:00,35.56896552,37.51724138,17.75862069,695.6551724,23.86206897,28.56034483,0.6956551724,,,,,37.245177756214176,-12.856091552640786
2025-03-10 07:00:00,28.03389831,29.76271186,15.20338983,1005.338983,23.6440678,28.65084746,1.005338983,,,,,35.2041624732527,-19.987779805870733
2025-03-10 08:00:00,26.05084746,27.74576271,18.88135593,1030.101695,23.55762712,28.22033898,1.0301016950000002,,,58.0,12.0,37.57404905403225,-27.747610673684175
2025-03-10 09:00:00,27.77586207,29.62068966,31.06896552,945.7413793,23.95,27.07068966,0.9457413793,,,52.0,14.0,46.653934781322846,-11.952790039261057
2025-03-10 10:00:00,32.98305085,34.96610169,43.28813559,831.4237288,24.21694915,25.65932203,0.8314237288,,,43.0,16.0,55.80788455204709,-11.73100145127607
2025-03-10 11:00:00,31.20689655,33.12068966,55.25862069,754.0517241,24.39827586,28.32758621,0.7540517241,,,36.0,18.0,60.13824833288551,0.10920211412378322
2025-03-10 12:00:00,28.91666667,30.83333333,47.43333333,646.6666667,24.32666667,29.27333333,0.6466666667,,,28.0,21.0,54.4995807756939,5.578204947691405
2025-03-10 13:00:00,82.05084746,84.3220339,30.49152542,815.3728814,24.27118644,35.91016949,0.8153728814,,,21.0,23.0,38.16849902133773,13.252354148581455
2025-03-10 14:00:00,29.34482759,30.98275862,21.53448276,728.9827586,24.4,36.73103448,0.7289827586000001,,,17.0,25.0,32.60764714321906,24.94988647932487
2025-03-10 15:00:00,15.37288136,16.37288136,9.610169492,524.1694915,24.43559322,32.41186441,0.5241694915,,,14.0,27.0,29.955459032000974,40.23082238417748
2025-03-10 16:00:00,10.54237288,11.54237288,10.93220339,487.8813559,24.7440678,32.95254237,0.4878813559,,,10.0,27.0,30.910838422233233,22.801571033976305
2025-03-10 17:00:00,7.517241379,8.517241379,15.25862069,494.4827586,25.02931034,34.35517241,0.4944827586,,,11.0,27.0,32.722962035249324,33.24120804610369
2025-03-10 18:00:00,7.508474576,8.508474576,11.96610169,495.4576271,25.20677966,32.42033898,0.4954576271,,,13.0,26.0,33.150913863010466,14.423340777589416
2025-03-10 19:00:00,6.474576271,7.474576271,11.76271186,519.8983051,25.32711864,32.07118644,0.5198983051,,,14.0,24.0,33.67976203619093,10.46437388100199
2025-03-10 20:00:00,5.74137931,6.74137931,12.05172414,561.2758621,25.42586207,31.4362069,0.5612758621,,,14.0,23.0,34.727416317747846,-12.408430241984913
2025-03-10 21:00:00,5.813559322,6.813559322,10.74576271,579.7118644,25.50677966,29.41016949,0.5797118644,,,17.0,22.0,36.26709357291784,-6.404669957296673
2025-03-10 22:00:00,6.220338983,7.220338983,10.81355932,611.0677966,25.6,28.88474576,0.6110677966,,,21.0,21.0,37.09555625780071,-7.334466591109881
2025-03-10 23:00:00,6.965517241,7.965517241,11.03448276,664.1034483,25.6,28.3637931,0.6641034483,,,25.0,20.0,37.77594949526174,-6.2629996205356075
