Timestamp,PM2_5,PM10,O3_lcs_ppb,Carbon_Monoxide,Temp_lcs,RH_lcs,CO_lcs_ppm,CO_ref,O3_ref,RH_ref,Temp_ref,O3_lcs_ppb_rm3h,Temp_lcs_rm3h,RH_lcs_rm3h,O3_baseline_cal,O3_ml_residual_cal
2025-04-13 13:00:00,6.344827586,7.344827586,30.70689655,265.3275862,27.82068966,3.963793103,0.2653275861999999,0.57,92.0,9.0,22.0,40.44467172999999,25.54192480333334,5.924654198333343,87.20181671798537,-6.1521909358194815
2025-04-13 14:00:00,7.881355932,8.881355932,11.89830508,312.3220339,34.0220339,2.584745763,0.3123220339,0.44,84.0,6.0,23.0,30.778005063333314,29.15039938,4.386801091000009,100.06239539178101,-12.27976111774479
2025-04-13 15:00:00,7.593220339,8.593220339,2.288135593,365.5762712,38.10169492,0.838983051,0.3655762712,0.39,83.0,6.0,24.0,14.964445740999983,33.31480616,2.462507305666676,115.07312511596287,-28.91957509894703
2025-04-13 16:00:00,7.620689655,8.620689655,4.637931034,326.5172414,34.22586207,1.036206897,0.3265172414,0.39,81.0,5.0,24.0,6.274790568999983,35.44986363,1.4866452370000094,99.22121517331385,-14.126281015121732
2025-04-13 17:00:00,9.237288136,10.23728814,18.94915254,262.4915254,27.11355932,3.354237288,0.2624915254,0.41,84.0,4.0,24.0,8.62507305566665,33.14703877,1.7431424120000096,79.41935698447634,-1.0972076182559831
2025-04-13 18:00:00,7.898305085,8.898305085,24.10169492,252.1694915,24.79830508,5.269491525,0.2521694915,0.42,87.0,5.0,24.0,15.896259497999983,28.712575490000006,3.219978570000009,73.35115124141993,1.7557717355388442
2025-04-13 19:00:00,8.206896552,9.206896552,22.48275862,272.5689655,23.28965517,8.10862069,0.2725689655,0.45,73.0,7.0,23.0,21.844535359999984,25.067173190000005,5.577449834333343,64.70930942946823,-1.9941741624487905
2025-04-13 20:00:00,11.33898305,12.33898305,27.59322034,298.4915254,21.63898305,18.69830508,0.2984915254,0.51,58.0,10.0,22.0,24.72589129333332,23.242314433333338,10.692139098333342,49.78378432499579,-10.663542177868317
2025-04-13 21:00:00,11.37288136,12.37288136,29.96610169,349.9491525,20.6440678,23.17966102,0.3499491525,0.53,46.0,24.0,20.0,26.680693549999983,21.857568673333336,16.662195596666677,43.90313893985691,-13.932546231888702
2025-04-13 22:00:00,10.0862069,11.0862069,28.77586207,284.4310345,19.4862069,23.52931034,0.2844310345,0.62,40.0,30.0,18.0,28.778394699999982,20.589752583333336,21.80242548000001,40.967607191520884,-13.966039696589705
2025-04-13 23:00:00,10.25423729,11.25423729,30.10169492,269.8305085,18.28474576,25.52881356,0.2698305085,0.64,33.0,30.0,18.0,29.614552893333315,19.47167348666667,24.07926164000001,37.75848363109331,-13.70243275186613
2025-04-14 00:00:00,10.25423729,11.25423729,37.94915254,251.1186441,17.26440678,25.7220339,0.2511186441,0.63,33.0,30.0,17.0,32.275569843333315,18.345119813333337,24.926719266666677,40.79615206286187,-14.049062380479233
