Timestamp,PM2.5_Data,PM10*_Data,Ozone_Data,Carbon_Monoxide_Data,Temperature_Data,Relative_Humidity_Data
28/03/2023 19:26:51,8,9,50,385,15.87,99.90
28/03/2023 19:32:10,11,12,57,393,16.00,99.90
28/03/2023 19:37:04,18,19,58,415,16.07,99.90
28/03/2023 19:42:03,19,20,55,417,16.17,99.90
28/03/2023 19:42:05,19,20,55,417,16.17,99.90
28/03/2023 19:46:51,13,14,49,426,16.33,99.90
28/03/2023 19:51:51,15,16,46,460,16.53,99.90
28/03/2023 19:57:10,13,14,43,491,16.57,99.90
28/03/2023 20:01:52,11,12,44,461,16.67,99.90
28/03/2023 20:06:50,11,12,48,467,16.57,99.90
28/03/2023 20:11:51,12,13,52,482,16.30,99.90
28/03/2023 20:16:51,13,14,52,513,15.83,99.90
28/03/2023 20:21:53,13,14,51,486,15.43,99.90
28/03/2023 20:26:50,13,14,55,456,15.00,99.90
28/03/2023 20:31:51,14,15,52,452,14.70,99.90
28/03/2023 20:36:50,15,16,52,445,14.53,99.90
28/03/2023 20:41:50,14,15,52,437,14.40,99.90
28/03/2023 20:46:52,13,14,54,434,14.20,99.90
28/03/2023 20:51:49,14,15,51,425,14.10,99.90
28/03/2023 20:56:49,15,16,53,433,14.17,99.90
28/03/2023 21:01:49,15,16,52,432,14.20,99.90
28/03/2023 21:06:49,15,16,58,440,14.20,99.90
28/03/2023 21:11:49,15,16,50,427,14.23,99.90
28/03/2023 21:16:49,14,15,53,424,14.20,99.90
28/03/2023 21:21:52,15,16,56,443,14.23,99.90
28/03/2023 21:26:49,15,16,51,459,14.13,99.90
28/03/2023 21:31:48,15,16,51,439,14.03,99.90
28/03/2023 21:36:48,15,16,43,443,14.10,99.90
28/03/2023 21:41:48,16,17,51,445,14.20,99.90
28/03/2023 21:46:48,17,18,39,437,9.53,66.60
28/03/2023 21:51:48,15,16,51,434,14.37,99.90
28/03/2023 21:56:47,14,15,44,425,14.23,99.90
28/03/2023 22:01:47,15,16,48,445,14.13,99.90
28/03/2023 22:06:47,16,17,49,445,14.10,99.90
28/03/2023 22:11:47,16,17,48,433,14.10,99.90
28/03/2023 22:16:47,16,17,39,424,14.17,99.90
28/03/2023 22:21:47,17,18,44,437,14.20,99.90
28/03/2023 22:26:47,17,18,39,429,14.20,99.90
28/03/2023 22:31:47,17,18,41,447,14.17,99.90
28/03/2023 22:36:46,16,17,41,453,14.03,99.90
28/03/2023 22:41:46,16,17,36,439,13.90,99.90
28/03/2023 22:46:46,16,17,35,431,13.83,99.90
28/03/2023 22:51:46,17,18,37,429,13.80,99.90
28/03/2023 22:56:46,16,17,41,430,13.77,99.90
28/03/2023 23:01:46,16,17,38,443,13.80,99.90
28/03/2023 23:06:46,16,17,40,464,13.83,99.90
28/03/2023 23:11:45,16,17,36,462,13.87,99.90
28/03/2023 23:16:45,18,19,35,453,13.90,99.90
28/03/2023 23:21:45,19,20,36,462,9.27,66.60
28/03/2023 23:26:45,19,20,29,469,13.87,99.90
28/03/2023 23:31:45,20,21,36,480,13.80,99.90
28/03/2023 23:36:44,19,20,35,484,13.80,99.90
28/03/2023 23:41:44,18,19,33,476,13.80,99.90
28/03/2023 23:46:44,17,18,28,455,13.80,99.90
28/03/2023 23:51:43,18,19,24,445,9.27,66.60
28/03/2023 23:56:43,16,17,25,437,13.83,99.90
29/03/2023 00:01:43,18,19,23,432,13.80,99.90
29/03/2023 00:06:43,19,20,22,432,13.77,99.90
29/03/2023 00:11:43,19,20,24,436,13.70,99.90
29/03/2023 00:16:42,20,21,23,435,13.63,99.90
29/03/2023 00:21:42,18,19,22,430,13.60,99.90
29/03/2023 00:26:42,18,19,22,431,13.60,99.90
29/03/2023 00:31:49,19,20,25,452,9.03,66.60
29/03/2023 00:36:42,19,20,23,483,13.50,99.90
29/03/2023 00:41:42,19,20,26,494,13.50,99.90
29/03/2023 00:46:42,19,20,27,488,13.53,99.90
29/03/2023 00:51:41,19,20,25,487,13.60,99.90
29/03/2023 00:56:41,20,21,26,474,13.60,99.90
29/03/2023 01:01:41,19,20,25,466,13.60,99.90
29/03/2023 01:06:41,20,21,26,461,13.47,99.90
29/03/2023 01:11:41,20,21,24,464,13.33,99.90
29/03/2023 01:16:59,18,19,22,462,13.30,99.90
29/03/2023 01:21:41,20,21,23,463,13.40,99.90
29/03/2023 01:26:40,20,21,22,462,13.33,99.90
29/03/2023 01:31:40,23,24,23,435,13.30,99.90
29/03/2023 01:36:40,23,24,23,444,13.30,99.90
29/03/2023 01:41:40,20,21,24,460,13.30,99.90
29/03/2023 01:46:40,20,21,24,466,13.30,99.90
29/03/2023 01:51:40,20,21,24,479,13.37,99.90
29/03/2023 01:56:39,24,26,23,482,8.93,66.60
29/03/2023 02:01:39,20,21,23,486,13.40,99.90
29/03/2023 02:06:39,21,22,23,478,13.40,99.90
29/03/2023 02:11:39,18,19,22,473,13.40,99.90
29/03/2023 02:16:40,18,19,22,472,13.40,99.90
29/03/2023 02:21:38,18,19,22,475,13.40,99.90
29/03/2023 02:26:38,19,20,21,476,13.33,99.90
29/03/2023 02:31:38,18,19,26,480,13.30,99.90
29/03/2023 02:36:38,18,19,23,481,8.87,66.60
29/03/2023 02:41:38,18,19,21,474,13.33,99.90
29/03/2023 02:46:38,17,18,20,469,13.30,99.90
29/03/2023 02:51:37,18,19,21,468,13.27,99.90
29/03/2023 02:56:38,16,17,21,465,13.20,99.90
29/03/2023 03:01:37,16,17,22,463,13.13,99.90
29/03/2023 03:06:37,17,18,20,455,13.03,99.90
29/03/2023 03:11:37,17,18,21,456,8.67,66.60
29/03/2023 03:16:37,16,17,20,460,12.93,99.90
29/03/2023 03:21:37,17,18,23,454,12.83,99.90
29/03/2023 03:26:36,16,17,21,449,12.73,99.90
29/03/2023 03:31:37,16,17,21,445,12.70,99.90
29/03/2023 03:36:36,16,17,21,443,12.70,99.90
29/03/2023 03:41:36,17,18,21,441,8.47,66.60
29/03/2023 03:46:36,16,17,21,440,12.60,99.90
29/03/2023 03:51:36,16,17,22,438,12.60,99.90
29/03/2023 03:56:36,17,18,21,430,12.60,99.90
29/03/2023 04:01:35,16,17,20,430,12.57,99.90
29/03/2023 04:06:35,16,17,21,428,12.50,99.90
29/03/2023 04:11:35,17,18,21,425,12.43,99.90
29/03/2023 04:16:35,15,16,21,415,12.33,99.90
29/03/2023 04:21:36,15,16,22,405,12.30,99.90
29/03/2023 04:26:34,14,15,21,395,12.30,99.90
29/03/2023 04:31:34,16,17,21,388,12.37,99.90
29/03/2023 04:36:34,16,17,21,384,12.37,99.90
29/03/2023 04:41:34,16,17,22,382,12.43,99.90
29/03/2023 04:46:34,17,18,22,384,12.40,99.90
29/03/2023 04:51:34,17,18,21,385,12.40,99.90
29/03/2023 04:56:34,16,17,20,386,12.40,99.90
29/03/2023 05:01:34,17,18,20,384,12.47,99.90
29/03/2023 05:06:33,17,18,21,387,12.57,99.90
29/03/2023 05:11:34,15,16,21,393,12.77,99.90
29/03/2023 05:16:33,16,17,20,388,12.87,99.90
29/03/2023 05:21:34,17,18,20,387,13.03,99.90
29/03/2023 05:26:33,16,17,20,388,13.17,99.90
29/03/2023 05:31:32,18,19,20,386,13.30,99.90
29/03/2023 05:36:33,16,17,22,386,13.40,99.90
29/03/2023 05:41:32,16,17,18,387,13.50,99.90
29/03/2023 05:46:33,15,16,21,388,9.07,66.60
29/03/2023 05:51:32,15,16,20,394,13.60,99.90
29/03/2023 05:56:32,15,16,20,396,13.70,99.90
29/03/2023 06:01:32,14,15,19,397,13.70,99.90
29/03/2023 06:06:31,15,16,21,398,13.80,99.90
29/03/2023 06:11:32,14,15,20,408,13.97,99.90
29/03/2023 06:16:31,14,15,20,429,9.30,66.60
29/03/2023 06:21:31,14,15,21,448,13.97,99.90
29/03/2023 06:26:31,15,16,21,465,13.90,99.90
29/03/2023 06:31:30,13,14,21,476,13.80,99.90
29/03/2023 06:36:31,14,15,21,480,13.80,99.90
29/03/2023 06:41:31,15,16,21,471,9.23,66.60
29/03/2023 06:46:31,15,16,22,482,13.90,99.90
29/03/2023 06:51:30,15,16,22,544,13.90,99.90
29/03/2023 06:56:30,18,19,23,622,13.93,99.90
29/03/2023 07:01:30,16,17,23,572,13.97,99.90
29/03/2023 07:06:29,16,17,22,602,14.27,99.90
29/03/2023 07:11:30,16,17,22,786,14.70,99.90
29/03/2023 07:16:29,17,18,22,897,15.03,99.90
29/03/2023 07:21:29,17,18,22,938,10.27,66.60
29/03/2023 07:26:29,16,17,23,963,15.80,99.90
29/03/2023 07:31:29,16,17,23,1019,16.23,99.90
29/03/2023 07:36:28,16,17,22,1051,11.13,66.60
29/03/2023 07:41:29,16,17,23,1095,17.00,99.90
29/03/2023 07:46:28,18,19,22,1036,11.63,66.60
29/03/2023 07:51:28,17,18,22,1191,17.73,99.90
29/03/2023 07:56:28,19,20,20,1203,18.00,99.90
29/03/2023 08:01:28,18,19,20,1110,18.13,99.90
29/03/2023 08:06:28,16,17,19,1073,18.17,99.90
29/03/2023 08:11:27,18,19,20,1027,18.10,99.90
29/03/2023 08:16:28,20,21,19,947,18.47,99.90
29/03/2023 08:21:27,19,20,19,826,12.63,66.13
29/03/2023 08:26:27,19,20,20,831,19.23,98.17
29/03/2023 08:31:28,23,24,20,868,19.77,98.10
29/03/2023 08:36:27,19,20,21,967,20.47,96.43
29/03/2023 08:41:27,20,21,21,991,13.87,64.13
29/03/2023 08:46:27,23,25,20,974,21.07,94.87
29/03/2023 08:51:27,24,26,20,1009,21.63,92.70
29/03/2023 08:56:27,22,24,22,1112,21.83,92.00
29/03/2023 09:01:26,23,24,22,1057,21.77,92.43
29/03/2023 09:06:26,26,28,21,1055,22.10,90.83
29/03/2023 09:11:26,24,26,22,1066,22.93,85.63
29/03/2023 09:16:26,25,27,22,1066,23.33,80.83
29/03/2023 09:21:26,29,31,23,1079,23.60,76.87
29/03/2023 09:26:26,30,32,24,1169,23.60,78.13
29/03/2023 09:31:26,30,32,27,1172,22.90,80.67
29/03/2023 09:36:26,27,29,29,1189,23.37,80.47
29/03/2023 09:41:25,29,31,28,1194,24.67,73.20
29/03/2023 09:46:26,33,35,32,1251,24.90,69.73
29/03/2023 09:51:25,34,36,33,1258,24.53,69.40
29/03/2023 09:56:25,34,36,37,1284,24.83,68.67
29/03/2023 10:01:25,35,37,37,1273,16.77,44.50
29/03/2023 10:06:25,37,39,36,1222,25.50,64.73
29/03/2023 10:11:26,38,40,37,1263,25.87,63.90
29/03/2023 10:16:25,31,33,30,1222,26.80,60.43
29/03/2023 10:21:25,24,25,24,824,25.73,58.37
29/03/2023 10:26:26,26,28,26,765,24.63,61.97
29/03/2023 10:31:25,22,23,26,730,25.03,59.73
29/03/2023 10:36:25,23,25,27,698,16.70,38.47
29/03/2023 10:41:24,25,26,31,712,26.00,55.67
29/03/2023 10:46:25,27,29,33,737,26.07,54.60
29/03/2023 10:51:24,27,29,36,743,25.63,54.83
29/03/2023 10:56:24,30,32,41,765,26.23,54.17
29/03/2023 11:01:24,28,30,42,762,26.87,52.53
29/03/2023 11:06:24,24,26,40,741,26.90,51.03
29/03/2023 11:11:25,26,28,40,736,27.87,50.50
29/03/2023 11:16:23,30,32,41,760,28.47,48.00
29/03/2023 11:21:23,29,31,43,769,28.97,46.93
29/03/2023 11:26:23,26,28,41,753,29.17,45.30
29/03/2023 11:31:23,28,30,42,759,28.40,45.63
29/03/2023 11:36:23,28,30,48,766,27.23,48.00
29/03/2023 11:41:23,31,33,52,761,27.90,48.27
29/03/2023 11:46:23,27,29,50,738,28.73,46.63
29/03/2023 11:51:23,25,27,50,735,30.13,44.97
29/03/2023 11:56:22,24,25,49,723,30.67,43.57
29/03/2023 12:01:23,24,26,50,720,30.97,43.13
29/03/2023 12:06:22,22,23,53,733,31.30,42.73
29/03/2023 12:11:23,27,29,51,728,31.87,42.20
29/03/2023 12:16:23,28,30,55,747,32.07,40.90
29/03/2023 12:21:22,28,30,59,759,31.50,41.73
29/03/2023 12:26:22,27,28,61,740,30.83,42.63
29/03/2023 12:31:22,23,24,63,720,30.40,42.97
29/03/2023 12:36:22,27,29,65,699,30.03,43.13
29/03/2023 12:41:22,27,29,67,690,30.87,42.43
29/03/2023 12:46:22,28,30,69,702,31.60,41.27
29/03/2023 12:51:22,31,33,75,705,30.83,41.37
29/03/2023 12:56:22,32,34,78,700,30.13,43.07
29/03/2023 13:01:22,28,30,76,678,30.17,42.80
29/03/2023 13:06:21,29,31,75,672,30.93,41.13
29/03/2023 13:11:22,27,29,79,657,20.33,27.73
29/03/2023 13:16:21,25,26,73,639,31.03,41.20
29/03/2023 13:21:21,26,28,74,650,31.90,40.13
29/03/2023 13:26:21,23,25,72,649,31.77,38.83
29/03/2023 13:31:20,21,22,72,615,32.13,39.30
29/03/2023 13:36:21,22,23,71,618,32.57,38.40
29/03/2023 13:41:21,26,28,81,648,32.03,38.53
29/03/2023 13:46:20,25,27,78,635,10.63,12.97
29/03/2023 13:51:21,26,28,81,641,33.10,37.57
29/03/2023 13:56:20,24,25,84,652,21.83,25.17
29/03/2023 14:01:20,28,30,84,658,32.70,38.13
29/03/2023 14:06:20,25,27,89,675,21.47,25.27
29/03/2023 14:11:20,27,29,88,671,32.47,37.50
29/03/2023 14:16:20,28,30,91,679,32.83,37.43
29/03/2023 14:21:20,24,25,91,667,33.80,36.80
29/03/2023 14:26:19,21,22,88,650,33.70,36.50
29/03/2023 14:31:20,19,20,76,613,33.13,35.70
29/03/2023 14:36:19,17,18,76,597,34.03,35.03
29/03/2023 14:41:20,20,21,78,598,34.00,34.93
29/03/2023 14:46:19,14,15,78,609,32.93,35.20
29/03/2023 14:51:19,22,23,86,616,31.60,36.40
29/03/2023 14:56:19,22,23,96,613,30.47,37.80
29/03/2023 15:01:19,24,26,107,591,29.77,39.23
29/03/2023 15:06:19,20,21,103,570,30.53,38.53
29/03/2023 15:11:18,19,20,104,571,31.17,37.20
29/03/2023 15:16:18,17,18,103,572,30.57,37.50
29/03/2023 15:21:19,16,17,102,533,29.77,38.50
29/03/2023 15:26:18,15,16,103,515,19.67,26.23
29/03/2023 15:31:19,16,17,107,502,29.03,39.80
29/03/2023 15:36:18,17,18,106,495,28.87,40.80
29/03/2023 15:41:18,18,19,112,521,18.73,28.13
29/03/2023 15:46:18,16,17,112,534,27.87,43.30
29/03/2023 15:51:18,14,15,109,489,27.87,44.60
29/03/2023 15:56:18,16,17,109,463,27.67,44.40
29/03/2023 16:01:17,15,16,107,457,27.53,44.27
29/03/2023 16:06:18,14,15,106,464,27.07,45.10
29/03/2023 16:11:17,14,15,103,450,27.00,45.50
29/03/2023 16:16:17,15,16,101,438,27.10,45.50
29/03/2023 16:21:17,14,15,101,447,26.83,46.40
29/03/2023 16:26:17,14,15,101,452,26.50,47.30
29/03/2023 16:31:17,13,14,101,429,26.17,48.03
29/03/2023 16:36:17,16,17,101,425,25.90,48.57
29/03/2023 16:41:16,15,16,98,466,25.77,49.60
29/03/2023 16:46:16,15,16,95,482,25.83,49.90
29/03/2023 16:51:16,16,17,97,461,25.80,50.10
29/03/2023 16:56:16,17,18,90,448,25.87,49.93
29/03/2023 17:01:16,16,17,96,470,25.87,49.60
29/03/2023 17:06:15,16,17,93,436,25.83,49.37
29/03/2023 17:11:16,16,17,90,431,25.80,49.57
29/03/2023 17:16:15,17,18,90,470,25.80,50.00
29/03/2023 17:21:16,14,15,88,491,25.80,50.93
29/03/2023 17:26:16,14,15,91,497,25.63,51.60
29/03/2023 17:31:15,12,13,90,453,25.07,52.80
29/03/2023 17:36:15,16,17,89,410,24.50,54.63
29/03/2023 17:41:15,14,15,87,385,24.07,55.97
29/03/2023 17:46:15,17,18,87,379,23.93,56.83
29/03/2023 17:51:15,16,17,86,403,23.93,57.57
29/03/2023 17:56:15,13,14,87,393,23.80,58.00
29/03/2023 18:01:15,15,16,87,384,23.63,59.07
29/03/2023 18:06:14,15,16,85,383,23.53,60.67
29/03/2023 18:11:17,12,13,83,379,23.47,61.23
29/03/2023 18:16:14,12,13,81,379,23.40,62.17
29/03/2023 18:21:14,16,17,82,386,23.40,63.27
29/03/2023 18:26:14,16,17,81,382,23.40,64.07
29/03/2023 18:31:13,15,16,81,393,23.33,64.03
29/03/2023 18:36:13,15,16,79,398,23.30,64.67
29/03/2023 18:41:14,12,13,76,407,23.30,64.87
29/03/2023 18:46:14,17,18,75,398,23.30,65.33
29/03/2023 18:51:13,9,10,61,398,22.53,63.53
29/03/2023 18:56:13,9,10,56,401,20.93,73.13
29/03/2023 19:01:13,9,10,58,409,19.73,88.37
29/03/2023 19:06:13,8,9,62,404,18.60,97.00
29/03/2023 19:11:12,9,10,63,402,18.07,99.67
29/03/2023 19:16:13,10,11,70,401,17.67,99.90
29/03/2023 19:21:15,11,12,75,417,16.80,99.90
29/03/2023 19:26:12,10,11,67,417,16.67,99.90
29/03/2023 19:31:12,11,12,66,397,16.73,99.90
29/03/2023 19:36:12,16,17,78,359,15.23,99.90
29/03/2023 19:41:12,20,21,82,338,13.17,99.90
29/03/2023 19:46:11,46,48,81,345,11.17,99.90
29/03/2023 19:51:12,30,32,73,361,10.60,99.90
29/03/2023 19:56:11,31,33,72,367,11.03,99.90
29/03/2023 20:01:11,27,28,80,378,11.33,99.90
29/03/2023 20:06:11,35,37,75,380,11.67,99.90
29/03/2023 20:11:10,28,30,73,466,12.10,99.90
29/03/2023 20:16:10,26,27,78,518,12.33,99.90
29/03/2023 20:21:11,24,26,80,506,12.47,99.90
29/03/2023 20:26:10,20,21,76,514,12.43,99.90
29/03/2023 20:31:10,18,19,73,467,12.33,99.90
29/03/2023 20:36:10,19,20,67,428,12.37,99.90
29/03/2023 20:41:09,17,18,69,433,12.33,99.90
29/03/2023 20:46:10,20,21,72,430,12.23,99.90
29/03/2023 20:51:09,23,24,71,455,8.13,66.60
29/03/2023 20:56:09,21,22,64,475,12.33,99.90
29/03/2023 21:01:09,19,20,66,456,12.47,99.90
29/03/2023 21:06:09,13,14,67,444,12.37,99.90
29/03/2023 21:11:09,17,18,63,436,12.37,99.90
29/03/2023 21:16:08,23,24,52,437,12.63,99.90
29/03/2023 21:21:08,22,23,56,439,12.90,99.90
29/03/2023 21:26:08,22,23,61,462,8.67,66.60
29/03/2023 21:31:08,26,28,59,495,13.00,99.90
29/03/2023 21:36:08,23,24,56,522,13.07,99.90
29/03/2023 21:41:08,22,23,56,548,13.23,99.90
29/03/2023 21:46:07,23,24,54,557,13.37,99.90
29/03/2023 21:51:07,22,23,49,550,13.53,99.90
29/03/2023 21:56:07,23,24,47,546,13.73,99.90
29/03/2023 22:01:07,22,23,48,557,13.97,99.90
29/03/2023 22:06:07,22,23,46,584,14.13,99.90
29/03/2023 22:11:07,23,25,43,607,14.20,99.90
29/03/2023 22:16:06,22,23,50,617,14.27,99.90
29/03/2023 22:21:06,23,25,51,610,14.17,99.90
29/03/2023 22:26:06,22,23,54,603,14.17,99.90
29/03/2023 22:31:06,21,22,48,626,14.20,99.90
29/03/2023 22:36:06,21,22,42,625,14.27,99.90
29/03/2023 22:41:06,20,21,40,624,14.40,99.90
29/03/2023 22:46:05,18,19,46,617,14.43,99.90
29/03/2023 22:51:05,20,21,44,616,14.43,99.90
29/03/2023 22:56:05,18,19,42,616,14.33,99.90
29/03/2023 23:01:05,19,20,43,641,14.30,99.90
29/03/2023 23:06:05,20,21,42,681,9.60,66.60
29/03/2023 23:11:05,21,22,41,698,14.47,99.90
30/03/2023 00:06:05,9,10,26,462,9.20,66.60
30/03/2023 00:11:03,8,9,27,444,13.63,99.90
30/03/2023 00:16:03,6,7,24,430,13.53,99.90
30/03/2023 00:21:02,6,7,23,413,13.43,99.90
30/03/2023 00:26:03,7,8,22,412,13.43,99.90
30/03/2023 00:31:02,7,8,23,427,13.47,99.90
30/03/2023 00:36:02,9,10,30,447,9.03,66.60
30/03/2023 00:41:02,8,9,29,431,13.43,99.90
30/03/2023 00:46:02,7,8,25,404,13.27,99.90
30/03/2023 00:51:02,7,8,25,399,13.13,99.90
30/03/2023 00:56:01,7,8,25,388,13.10,99.90
30/03/2023 01:01:01,7,8,24,383,13.17,99.90
30/03/2023 01:06:01,6,7,25,372,13.13,99.90
30/03/2023 01:11:01,7,8,23,367,8.73,66.60
30/03/2023 01:16:01,7,8,21,362,13.10,99.90
30/03/2023 01:21:00,7,8,22,364,13.10,99.90
30/03/2023 01:26:01,8,9,24,392,13.10,99.90
30/03/2023 01:31:00,9,10,24,426,8.77,66.60
30/03/2023 01:36:00,11,12,25,427,13.20,99.90
30/03/2023 01:41:00,14,15,28,438,13.20,99.90
30/03/2023 01:46:00,14,15,24,438,13.20,99.90
30/03/2023 01:51:00,16,17,25,442,13.20,99.90
30/03/2023 01:55:59,17,18,25,443,13.20,99.90
30/03/2023 02:00:59,17,18,26,443,13.00,99.90
30/03/2023 02:05:59,18,19,24,439,12.90,99.90
30/03/2023 02:10:59,16,17,22,434,12.83,99.90
30/03/2023 02:15:59,18,19,23,430,8.50,66.60
30/03/2023 02:20:59,18,19,26,430,12.70,99.90
30/03/2023 02:25:59,18,19,23,424,12.63,99.90
30/03/2023 02:30:58,18,19,24,422,12.53,99.90
30/03/2023 02:35:58,17,18,24,421,8.30,66.60
30/03/2023 02:40:58,17,18,23,421,12.33,99.90
30/03/2023 02:45:58,16,17,23,422,12.30,99.90
30/03/2023 02:50:58,18,19,22,419,12.27,99.90
30/03/2023 02:55:58,16,17,22,417,12.23,99.90
30/03/2023 03:00:57,16,17,23,417,12.20,99.90
30/03/2023 03:05:57,16,17,22,416,12.20,99.90
30/03/2023 03:10:57,17,18,21,412,12.13,99.90
30/03/2023 03:15:57,17,18,22,414,12.10,99.90
30/03/2023 03:20:57,17,18,21,414,12.07,99.90
30/03/2023 03:25:56,18,19,22,415,12.00,99.90
30/03/2023 03:30:57,18,19,21,415,12.00,99.90
30/03/2023 03:35:56,17,18,21,413,11.90,99.90
30/03/2023 03:40:56,17,18,23,414,11.93,99.90
30/03/2023 03:45:56,17,18,20,411,11.90,99.90
30/03/2023 03:50:56,16,17,20,411,11.83,99.90
30/03/2023 03:55:56,16,17,19,411,11.73,99.90
30/03/2023 04:00:55,15,16,18,411,11.70,99.90
30/03/2023 04:05:56,16,17,19,418,11.67,99.90
30/03/2023 04:10:55,15,16,19,420,11.63,99.90
30/03/2023 04:15:55,16,17,21,423,11.63,99.90
30/03/2023 04:20:55,15,16,20,422,11.70,99.90
30/03/2023 04:25:55,16,17,20,419,11.63,99.90
30/03/2023 04:30:55,15,16,21,423,11.60,99.90
30/03/2023 04:35:54,16,17,20,424,11.53,99.90
30/03/2023 04:40:54,17,18,21,428,11.50,99.90
30/03/2023 04:45:54,15,16,20,427,11.50,99.90
30/03/2023 04:50:54,16,17,21,425,11.43,99.90
30/03/2023 04:55:54,16,17,21,426,11.40,99.90
30/03/2023 05:00:53,17,18,23,429,11.40,99.90
30/03/2023 05:05:53,17,18,20,426,11.47,99.90
30/03/2023 05:10:53,16,17,21,426,7.70,66.60
30/03/2023 05:15:53,16,17,21,426,11.50,99.90
30/03/2023 05:20:53,18,19,21,425,11.47,99.90
30/03/2023 05:25:53,20,21,21,433,11.33,99.90
30/03/2023 05:30:53,18,19,22,441,11.30,99.90
30/03/2023 05:35:53,18,19,22,441,11.37,99.90
30/03/2023 05:40:52,19,20,21,443,11.40,99.90
30/03/2023 05:45:52,18,19,22,453,11.40,99.90
30/03/2023 05:50:52,18,19,21,451,11.40,99.90
30/03/2023 05:55:52,17,18,20,469,11.30,99.90
30/03/2023 06:00:52,18,19,19,471,11.37,99.90
30/03/2023 06:05:51,17,18,20,470,11.33,99.90
30/03/2023 06:10:51,17,18,19,473,11.27,99.90
30/03/2023 06:15:51,16,17,20,492,11.23,99.90
30/03/2023 06:20:51,19,20,20,503,11.03,99.90
30/03/2023 06:25:51,17,18,20,514,11.00,99.90
30/03/2023 06:30:50,16,17,21,519,11.00,99.90
30/03/2023 06:35:51,16,17,21,526,11.07,99.90
30/03/2023 06:40:50,17,18,20,525,11.17,99.90
30/03/2023 06:45:50,17,18,21,527,7.50,66.60
30/03/2023 06:50:50,18,19,22,552,11.37,99.90
30/03/2023 06:55:50,16,17,22,575,11.47,99.90
30/03/2023 07:00:50,16,17,21,586,11.63,99.90
30/03/2023 07:05:49,15,16,21,587,11.90,99.90
30/03/2023 07:10:49,14,15,22,617,12.33,99.90
30/03/2023 07:15:49,14,15,22,668,13.00,99.90
30/03/2023 07:20:49,13,14,28,759,13.73,99.90
30/03/2023 07:25:49,13,14,27,765,14.43,99.90
30/03/2023 07:30:48,11,12,30,831,15.17,99.90
30/03/2023 07:35:48,11,12,26,969,15.93,99.90
30/03/2023 07:40:48,12,13,22,1041,16.53,99.90
30/03/2023 07:45:48,12,13,21,1070,17.17,99.90
30/03/2023 07:50:54,11,12,21,1052,17.43,99.90
30/03/2023 07:55:48,13,14,20,993,11.87,66.60
30/03/2023 08:00:48,13,14,20,895,12.40,66.60
30/03/2023 08:05:48,12,13,17,725,19.63,98.73
30/03/2023 08:10:47,13,14,18,585,20.33,95.03
30/03/2023 08:15:48,13,14,17,629,20.93,93.10
30/03/2023 08:20:47,15,16,17,669,21.57,90.70
30/03/2023 08:25:47,14,15,16,654,22.53,86.00
30/03/2023 08:30:47,15,16,15,614,15.17,51.37
30/03/2023 08:35:47,14,15,17,605,22.43,76.80
30/03/2023 08:40:47,14,15,16,608,22.50,79.93
30/03/2023 08:45:48,15,16,16,605,22.40,75.00
30/03/2023 08:50:47,15,16,16,611,22.80,70.13
30/03/2023 08:55:47,15,16,16,646,23.33,69.33
30/03/2023 09:00:47,16,17,17,678,23.47,66.23
30/03/2023 09:05:46,16,17,17,663,23.57,66.70
30/03/2023 09:10:46,14,15,16,673,24.47,63.17
30/03/2023 09:15:47,14,15,18,657,24.37,59.27
30/03/2023 09:20:47,14,15,17,647,23.90,59.13
30/03/2023 09:25:46,13,14,19,653,24.50,58.93
30/03/2023 09:30:46,14,15,18,657,24.70,57.33
30/03/2023 09:35:46,17,18,19,664,24.37,56.23
30/03/2023 09:40:46,14,15,20,657,24.23,57.27
30/03/2023 09:45:46,15,16,20,659,24.77,57.03
30/03/2023 09:50:46,15,16,21,654,25.53,53.27
30/03/2023 09:55:45,15,16,20,684,27.13,50.87
30/03/2023 10:00:45,14,15,20,701,28.00,48.17
30/03/2023 10:05:45,14,15,20,680,27.97,46.63
30/03/2023 10:10:45,15,16,19,709,28.07,46.07
30/03/2023 10:15:45,16,17,21,738,27.83,46.57
30/03/2023 10:20:45,16,17,21,723,27.80,45.97
30/03/2023 10:25:45,17,18,21,727,28.33,45.03
30/03/2023 10:30:45,16,17,23,769,28.97,44.93
30/03/2023 10:35:44,20,21,28,772,28.43,45.13
30/03/2023 10:40:45,20,21,27,766,19.03,29.93
30/03/2023 10:45:45,19,20,30,768,27.93,44.50
30/03/2023 10:50:44,16,17,28,760,28.67,44.23
30/03/2023 10:55:44,16,17,30,747,29.07,43.00
30/03/2023 11:00:44,16,17,27,710,29.60,41.90
30/03/2023 11:05:44,13,14,24,674,30.07,40.57
30/03/2023 11:10:44,18,19,36,729,30.13,41.13
30/03/2023 11:15:44,17,18,36,749,30.03,41.53
30/03/2023 11:20:43,19,20,39,760,30.20,41.07
30/03/2023 11:25:43,20,21,43,792,31.00,40.53
30/03/2023 11:30:44,19,20,46,775,30.30,40.57
30/03/2023 11:35:43,17,18,43,730,30.13,41.13
30/03/2023 11:40:43,17,18,45,715,20.00,27.40
30/03/2023 11:45:43,16,17,51,691,29.87,40.87
30/03/2023 11:50:43,16,17,47,693,30.70,39.53
30/03/2023 11:55:43,18,19,45,688,31.07,38.57
30/03/2023 12:00:43,20,21,53,726,30.80,38.93
